CUPS: , ES12345678912345678912
2022-02-26 , 22.0 , 206.0 , 0.376169109 , 0.077490836454
2022-02-26 , 23.0 , 212.0 , 0.337122286 , 0.071469924632
2022-02-26 , 24.0 , 184.0 , 0.33171297 , 0.06103518648

2022-02-27 , 1.0 , 156.0 , 0.330953838 , 0.051628798728
2022-02-27 , 2.0 , 674.0 , 0.328270891 , 0.22125458053400002
2022-02-27 , 3.0 , 286.0 , 0.303805929 , 0.086888495694
2022-02-27 , 4.0 , 220.0 , 0.301095944 , 0.06624110768
2022-02-27 , 5.0 , 232.0 , 0.30862214 , 0.07160033648
2022-02-27 , 6.0 , 46.0 , 0.3159064 , 0.0145316944
2022-02-27 , 7.0 , 56.0 , 0.336768518 , 0.018859037008000002
2022-02-27 , 8.0 , 53.0 , 0.336924424 , 0.017856994472
2022-02-27 , 9.0 , 38.0 , 0.331016972 , 0.012578644936
2022-02-27 , 10.0 , 54.0 , 0.327290246 , 0.017673673283999998
2022-02-27 , 11.0 , 58.0 , 0.321287298 , 0.018634663284
2022-02-27 , 12.0 , 116.0 , 0.31401706 , 0.03642597896
2022-02-27 , 13.0 , 120.0 , 0.301218703 , 0.036146244359999996
2022-02-27 , 14.0 , 125.0 , 0.314439424 , 0.039304928
2022-02-27 , 15.0 , 220.0 , 0.31451551 , 0.0691934122
2022-02-27 , 16.0 , 60.0 , 0.271985937 , 0.01631915622
2022-02-27 , 17.0 , 278.0 , 0.275048426 , 0.076463462428
2022-02-27 , 18.0 , 431.0 , 0.302261472 , 0.130274694432
2022-02-27 , 19.0 , 326.0 , 0.354435208 , 0.115545877808
2022-02-27 , 20.0 , 268.0 , 0.37961816 , 0.10173766688
2022-02-27 , 21.0 , 262.0 , 0.437579231 , 0.11464575852200001
2022-02-27 , 22.0 , 258.0 , 0.437109963 , 0.11277437045399999
2022-02-27 , 23.0 , 270.0 , 0.386414946 , 0.10433203542
2022-02-27 , 24.0 , 310.0 , 0.352608191 , 0.10930853921

2022-02-28 , 1.0 , 292.0 , 0.374511029 , 0.10935722046799999
2022-02-28 , 2.0 , 258.0 , 0.370199762 , 0.09551153859599999
2022-02-28 , 3.0 , 246.0 , 0.36932382 , 0.09085365972000001
2022-02-28 , 4.0 , 233.0 , 0.370908365 , 0.086421649045
2022-02-28 , 5.0 , 270.0 , 0.366085445 , 0.09884307015
2022-02-28 , 6.0 , 250.0 , 0.367941897 , 0.09198547425
2022-02-28 , 7.0 , 45.0 , 0.365322181 , 0.016439498145000002
2022-02-28 , 8.0 , 60.0 , 0.401678032 , 0.02410068192
2022-02-28 , 9.0 , 64.0 , 0.40848111 , 0.02614279104
2022-02-28 , 10.0 , 124.0 , 0.38055707 , 0.04718907668
2022-02-28 , 11.0 , 180.0 , 0.418962822 , 0.07541330796
2022-02-28 , 12.0 , 397.0 , 0.374665273 , 0.148742113381
2022-02-28 , 13.0 , 258.0 , 0.379006803 , 0.09778375517400001
2022-02-28 , 14.0 , 57.0 , 0.375948105 , 0.021429041984999998
2022-02-28 , 15.0 , 52.0 , 0.303019529 , 0.015757015508
2022-02-28 , 16.0 , 52.0 , 0.303419302 , 0.015777803704
2022-02-28 , 17.0 , 39.0 , 0.347201776 , 0.013540869264000001
2022-02-28 , 18.0 , 57.0 , 0.379333581 , 0.021622014117
2022-02-28 , 19.0 , 55.0 , 0.475038389 , 0.026127111395
2022-02-28 , 20.0 , 38.0 , 0.496979032 , 0.018885203216000002
2022-02-28 , 21.0 , 57.0 , 0.527628565 , 0.030074828205
2022-02-28 , 22.0 , 61.0 , 0.501971973 , 0.030620290353
2022-02-28 , 23.0 , 172.0 , 0.388227962 , 0.066775209464
2022-02-28 , 24.0 , 309.0 , 0.377110316 , 0.11652708764400001

2022-03-01 , 1.0 , 311.0 , 0.341146076 , 0.10609642963600001
2022-03-01 , 2.0 , 284.0 , 0.332833389 , 0.094524682476
2022-03-01 , 3.0 , 274.0 , 0.313742972 , 0.085965574328
2022-03-01 , 4.0 , 124.0 , 0.29406302 , 0.03646381448
2022-03-01 , 5.0 , 60.0 , 0.29016687 , 0.0174100122
2022-03-01 , 6.0 , 53.0 , 0.298850452 , 0.015839073956
2022-03-01 , 7.0 , 38.0 , 0.338482871 , 0.012862349098
2022-03-01 , 8.0 , 56.0 , 0.369827569 , 0.020710343864000003
2022-03-01 , 9.0 , 151.0 , 0.399193274 , 0.060278184373999996
2022-03-01 , 10.0 , 38.0 , 0.386214641 , 0.014676156358
2022-03-01 , 11.0 , 62.0 , 0.419506761 , 0.026009419182
2022-03-01 , 12.0 , 164.0 , 0.377433847 , 0.061899150907999995
2022-03-01 , 13.0 , 195.0 , 0.372197637 , 0.072578539215
2022-03-01 , 14.0 , 269.0 , 0.366811242 , 0.098672224098
2022-03-01 , 15.0 , 1392.0 , 0.299667023 , 0.41713649601599995
2022-03-01 , 16.0 , 1460.0 , 0.299922034 , 0.43788616964
2022-03-01 , 17.0 , 291.0 , 0.305125116 , 0.088791408756
2022-03-01 , 18.0 , 88.0 , 0.348682568 , 0.030684065984000003
2022-03-01 , 19.0 , 62.0 , 0.44714931 , 0.027723257220000002
2022-03-01 , 20.0 , 54.0 , 0.484587715 , 0.02616773661
2022-03-01 , 21.0 , 39.0 , 0.485144475 , 0.018920634525
2022-03-01 , 22.0 , 266.0 , 0.460544352 , 0.12250479763199999
2022-03-01 , 23.0 , 460.0 , 0.360811684 , 0.16597337464
2022-03-01 , 24.0 , 512.0 , 0.355894521 , 0.182217994752

2022-03-02 , 1.0 , 264.0 , 0.318922106 , 0.084195435984
2022-03-02 , 2.0 , 313.0 , 0.318916654 , 0.099820912702
2022-03-02 , 3.0 , 235.0 , 0.319719192 , 0.07513401012
2022-03-02 , 4.0 , 52.0 , 0.305826925 , 0.015903000100000002
2022-03-02 , 5.0 , 38.0 , 0.306310405 , 0.011639795389999999
2022-03-02 , 6.0 , 54.0 , 0.321201648 , 0.017344888992000002
2022-03-02 , 7.0 , 58.0 , 0.335650695 , 0.01946774031
2022-03-02 , 8.0 , 137.0 , 0.364598543 , 0.049950000391
2022-03-02 , 9.0 , 59.0 , 0.407073625 , 0.024017343875
2022-03-02 , 10.0 , 58.0 , 0.384587742 , 0.022306089036
2022-03-02 , 11.0 , 40.0 , 0.422167478 , 0.01688669912
2022-03-02 , 12.0 , 174.0 , 0.40770574 , 0.07094079875999999
2022-03-02 , 13.0 , 138.0 , 0.396556977 , 0.054724862826
2022-03-02 , 14.0 , 93.0 , 0.372272494 , 0.034621341942
2022-03-02 , 15.0 , 558.0 , 0.284389814 , 0.158689516212
2022-03-02 , 16.0 , 303.0 , 0.281274541 , 0.085226185923
2022-03-02 , 17.0 , 43.0 , 0.286666788 , 0.012326671883999999
2022-03-02 , 18.0 , 58.0 , 0.309614045 , 0.01795761461
2022-03-02 , 19.0 , 51.0 , 0.417842874 , 0.021309986574
2022-03-02 , 20.0 , 53.0 , 0.44734105 , 0.02370907565
2022-03-02 , 21.0 , 102.0 , 0.461538877 , 0.047076965454
2022-03-02 , 22.0 , 331.0 , 0.442557234 , 0.146486444454
2022-03-02 , 23.0 , 723.0 , 0.357437026 , 0.258426969798
2022-03-02 , 24.0 , 308.0 , 0.343175533 , 0.10569806416399999

2022-03-03 , 1.0 , 291.0 , 0.417854463 , 0.12159564873300001
2022-03-03 , 2.0 , 250.0 , 0.413350357 , 0.10333758925
2022-03-03 , 3.0 , 151.0 , 0.413076979 , 0.062374623829
2022-03-03 , 4.0 , 56.0 , 0.404392786 , 0.022645996016
2022-03-03 , 5.0 , 55.0 , 0.404778692 , 0.02226282806
2022-03-03 , 6.0 , 55.0 , 0.427281997 , 0.023500509835000002
2022-03-03 , 7.0 , 55.0 , 0.462654766 , 0.02544601213
2022-03-03 , 8.0 , 44.0 , 0.487091761 , 0.021432037484
2022-03-03 , 9.0 , 45.0 , 0.519324142 , 0.02336958639
2022-03-03 , 10.0 , 85.0 , 0.468738764 , 0.039842794939999995
2022-03-03 , 11.0 , 240.0 , 0.530682729 , 0.12736385496
2022-03-03 , 12.0 , 115.0 , 0.529183422 , 0.06085609353
2022-03-03 , 13.0 , 122.0 , 0.524975637 , 0.064047027714
2022-03-03 , 14.0 , 96.0 , 0.518347718 , 0.049761380928000004
2022-03-03 , 15.0 , 641.0 , 0.422099264 , 0.270565628224
2022-03-03 , 16.0 , 52.0 , 0.418586492 , 0.021766497584
2022-03-03 , 17.0 , 56.0 , 0.440803311 , 0.024684985416
2022-03-03 , 18.0 , 71.0 , 0.452781194 , 0.032147464774
2022-03-03 , 19.0 , 37.0 , 0.532022888 , 0.019684846856
2022-03-03 , 20.0 , 41.0 , 0.540169808 , 0.022146962128000002
2022-03-03 , 21.0 , 55.0 , 0.541368402 , 0.02977526211
2022-03-03 , 22.0 , 669.0 , 0.530512433 , 0.35491281767699995
2022-03-03 , 23.0 , 446.0 , 0.438335806 , 0.195497769476
2022-03-03 , 24.0 , 238.0 , 0.361079053 , 0.085936814614

2022-03-04 , 1.0 , 232.0 , 0.446376948 , 0.103559451936
2022-03-04 , 2.0 , 296.0 , 0.360020039 , 0.10656593154400001
2022-03-04 , 3.0 , 1271.0 , 0.360534692 , 0.458239593532
2022-03-04 , 4.0 , 1124.0 , 0.35810238 , 0.40250707512
2022-03-04 , 5.0 , 57.0 , 0.356113932 , 0.020298494124
2022-03-04 , 6.0 , 45.0 , 0.357671454 , 0.01609521543
2022-03-04 , 7.0 , 41.0 , 0.355118343 , 0.014559852063000001
2022-03-04 , 8.0 , 51.0 , 0.463766614 , 0.023652097314000003
2022-03-04 , 9.0 , 50.0 , 0.499459594 , 0.024972979699999998
2022-03-04 , 10.0 , 48.0 , 0.484333224 , 0.023247994752
2022-03-04 , 11.0 , 178.0 , 0.547726173 , 0.097495258794
2022-03-04 , 12.0 , 236.0 , 0.501022649 , 0.118241345164
2022-03-04 , 13.0 , 112.0 , 0.516933711 , 0.05789657563199999
2022-03-04 , 14.0 , 215.0 , 0.478416876 , 0.10285962834
2022-03-04 , 15.0 , 206.0 , 0.419012568 , 0.08631658900799999
2022-03-04 , 16.0 , 99.0 , 0.439815595 , 0.043541743905
2022-03-04 , 17.0 , 113.0 , 0.468689344 , 0.052961895872
2022-03-04 , 18.0 , 118.0 , 0.500956443 , 0.059112860274
2022-03-04 , 19.0 , 80.0 , 0.585828923 , 0.04686631384000001
2022-03-04 , 20.0 , 55.0 , 0.606355496 , 0.03334955228000001
2022-03-04 , 21.0 , 39.0 , 0.592052512 , 0.023090047968000002
2022-03-04 , 22.0 , 226.0 , 0.582014632 , 0.13153530683200002
2022-03-04 , 23.0 , 292.0 , 0.50781958 , 0.14828331736
2022-03-04 , 24.0 , 311.0 , 0.494438391 , 0.15377033960099998

2022-03-05 , 1.0 , 630.0 , 0.479402872 , 0.30202380935999995
2022-03-05 , 2.0 , 371.0 , 0.46951389 , 0.17418965319
2022-03-05 , 3.0 , 218.0 , 0.466039522 , 0.10159661579599999
2022-03-05 , 4.0 , 243.0 , 0.445713946 , 0.108308488878
2022-03-05 , 5.0 , 166.0 , 0.456325508 , 0.075750034328
2022-03-05 , 6.0 , 40.0 , 0.464854913 , 0.01859419652
2022-03-05 , 7.0 , 55.0 , 0.484502378 , 0.02664763079
2022-03-05 , 8.0 , 56.0 , 0.487844854 , 0.027319311824
2022-03-05 , 9.0 , 38.0 , 0.470361461 , 0.017873735518
2022-03-05 , 10.0 , 118.0 , 0.455323914 , 0.053728221852
2022-03-05 , 11.0 , 90.0 , 0.446107078 , 0.040149637020000004
2022-03-05 , 12.0 , 53.0 , 0.442949018 , 0.023476297954000004
2022-03-05 , 13.0 , 48.0 , 0.441174711 , 0.021176386128
2022-03-05 , 14.0 , 51.0 , 0.447504091 , 0.022822708640999997
2022-03-05 , 15.0 , 60.0 , 0.445483563 , 0.02672901378
2022-03-05 , 16.0 , 47.0 , 0.38794653 , 0.01823348691
2022-03-05 , 17.0 , 47.0 , 0.429927378 , 0.020206586766
2022-03-05 , 18.0 , 43.0 , 0.479880628 , 0.020634867004
2022-03-05 , 19.0 , 52.0 , 0.507317802 , 0.026380525704
2022-03-05 , 20.0 , 51.0 , 0.510986031 , 0.026060287580999996
2022-03-05 , 21.0 , 118.0 , 0.49825968 , 0.05879464223999999
2022-03-05 , 22.0 , 282.0 , 0.487492328 , 0.13747283649599998
2022-03-05 , 23.0 , 688.0 , 0.478355632 , 0.329108674816
2022-03-05 , 24.0 , 360.0 , 0.458837955 , 0.1651816638

2022-03-06 , 1.0 , 373.0 , 0.50103342 , 0.18688546566
2022-03-06 , 2.0 , 136.0 , 0.469115829 , 0.063799752744
2022-03-06 , 3.0 , 58.0 , 0.465463735 , 0.02699689663
2022-03-06 , 4.0 , 59.0 , 0.455814598 , 0.026893061282000003
2022-03-06 , 5.0 , 41.0 , 0.463233108 , 0.018992557428
2022-03-06 , 6.0 , 51.0 , 0.466938294 , 0.023813852993999997
2022-03-06 , 7.0 , 57.0 , 0.474263879 , 0.027033041102999998
2022-03-06 , 8.0 , 45.0 , 0.494021097 , 0.022230949365000002
2022-03-06 , 9.0 , 51.0 , 0.467417006 , 0.023838267306000003
2022-03-06 , 10.0 , 48.0 , 0.496398058 , 0.023827106783999998
2022-03-06 , 11.0 , 52.0 , 0.440014888 , 0.022880774176
2022-03-06 , 12.0 , 50.0 , 0.433837494 , 0.0216918747
2022-03-06 , 13.0 , 165.0 , 0.438408039 , 0.072337326435
2022-03-06 , 14.0 , 292.0 , 0.423033849 , 0.12352588390800001
2022-03-06 , 15.0 , 445.0 , 0.437652159 , 0.19475521075500002
2022-03-06 , 16.0 , 493.0 , 0.429552322 , 0.21176929474599998
2022-03-06 , 17.0 , 485.0 , 0.431995691 , 0.20951791013499999
2022-03-06 , 18.0 , 299.0 , 0.486080911 , 0.145338192389
2022-03-06 , 19.0 , 291.0 , 0.547066575 , 0.159196373325
2022-03-06 , 20.0 , 267.0 , 0.568179971 , 0.151704052257
2022-03-06 , 21.0 , 305.0 , 0.585362703 , 0.178535624415
2022-03-06 , 22.0 , 294.0 , 0.585851527 , 0.17224034893799997
2022-03-06 , 23.0 , 286.0 , 0.568671999 , 0.162640191714
2022-03-06 , 24.0 , 652.0 , 0.565098325 , 0.3684441079

2022-03-07 , 1.0 , 304.0 , 0.566412782 , 0.172189485728
2022-03-07 , 2.0 , 294.0 , 0.553535169 , 0.162739339686
2022-03-07 , 3.0 , 273.0 , 0.548152108 , 0.149645525484
2022-03-07 , 4.0 , 217.0 , 0.531616978 , 0.115360884226
2022-03-07 , 5.0 , 175.0 , 0.526917311 , 0.092210529425
2022-03-07 , 6.0 , 109.0 , 0.552495964 , 0.060222060076
2022-03-07 , 7.0 , 81.0 , 0.588567505 , 0.047673967904999996
2022-03-07 , 8.0 , 43.0 , 0.616650908 , 0.026515989044000002
2022-03-07 , 9.0 , 28.0 , 0.644093044 , 0.018034605232
2022-03-07 , 10.0 , 53.0 , 0.612198444 , 0.032446517532
2022-03-07 , 11.0 , 47.0 , 0.640089092 , 0.030084187324
2022-03-07 , 12.0 , 157.0 , 0.638738703 , 0.100281976371
2022-03-07 , 13.0 , 380.0 , 0.638882349 , 0.24277529262
2022-03-07 , 14.0 , 458.0 , 0.634583637 , 0.290639305746
2022-03-07 , 15.0 , 520.0 , 0.540723529 , 0.28117623507999995
2022-03-07 , 16.0 , 389.0 , 0.492986129 , 0.19177160418099998
2022-03-07 , 17.0 , 467.0 , 0.514137533 , 0.240102227911
2022-03-07 , 18.0 , 364.0 , 0.577713935 , 0.21028787234000001
2022-03-07 , 19.0 , 340.0 , 0.674916224 , 0.22947151616
2022-03-07 , 20.0 , 358.0 , 0.710776014 , 0.254457813012
2022-03-07 , 21.0 , 322.0 , 0.678161304 , 0.218367939888
2022-03-07 , 22.0 , 751.0 , 0.649172908 , 0.48752885390800005
2022-03-07 , 23.0 , 331.0 , 0.553790648 , 0.183304704488
2022-03-07 , 24.0 , 340.0 , 0.503562448 , 0.17121123232000002

2022-03-08 , 1.0 , 813.0 , 0.568159843 , 0.461913952359
2022-03-08 , 2.0 , 1751.0 , 0.576324649 , 1.009144460399
2022-03-08 , 3.0 , 397.0 , 0.588291844 , 0.233551862068
2022-03-08 , 4.0 , 58.0 , 0.561626316 , 0.032574326327999996
2022-03-08 , 5.0 , 47.0 , 0.567048314 , 0.026651270757999997
2022-03-08 , 6.0 , 46.0 , 0.579879953 , 0.026674477837999998
2022-03-08 , 7.0 , 52.0 , 0.696851076 , 0.036236255952
2022-03-08 , 8.0 , 58.0 , 0.744249073 , 0.043166446234
2022-03-08 , 9.0 , 128.0 , 0.81667049 , 0.10453382272
2022-03-08 , 10.0 , 56.0 , 0.755511327 , 0.042308634312
2022-03-08 , 11.0 , 125.0 , 0.799076685 , 0.099884585625
2022-03-08 , 12.0 , 153.0 , 0.755513787 , 0.115593609411
2022-03-08 , 13.0 , 52.0 , 0.716219352 , 0.037243406304
2022-03-08 , 14.0 , 275.0 , 0.650360592 , 0.1788491628
2022-03-08 , 15.0 , 362.0 , 0.571609883 , 0.206922777646
2022-03-08 , 16.0 , 721.0 , 0.573912628 , 0.413791004788
2022-03-08 , 17.0 , 132.0 , 0.652845717 , 0.08617563464400001
2022-03-08 , 18.0 , 45.0 , 0.768358229 , 0.034576120305
2022-03-08 , 19.0 , 47.0 , 0.895368642 , 0.042082326174000005
2022-03-08 , 20.0 , 56.0 , 0.954014166 , 0.053424793296
2022-03-08 , 21.0 , 114.0 , 0.895255085 , 0.10205907968999998
2022-03-08 , 22.0 , 288.0 , 0.891418152 , 0.25672842777599997
2022-03-08 , 23.0 , 331.0 , 0.822732979 , 0.272324616049
2022-03-08 , 24.0 , 299.0 , 0.766607657 , 0.229215689443

2022-03-09 , 1.0 , 764.0 , 0.641164411 , 0.489849610004
2022-03-09 , 2.0 , 308.0 , 0.577894254 , 0.17799143023200004
2022-03-09 , 3.0 , 276.0 , 0.565804057 , 0.156161919732
2022-03-09 , 4.0 , 222.0 , 0.555373597 , 0.123292938534
2022-03-09 , 5.0 , 236.0 , 0.555236509 , 0.131035816124
2022-03-09 , 6.0 , 245.0 , 0.567047818 , 0.13892671541
2022-03-09 , 7.0 , 80.0 , 0.658322695 , 0.05266581559999999
2022-03-09 , 8.0 , 45.0 , 0.714119357 , 0.032135371065
2022-03-09 , 9.0 , 56.0 , 0.710068265 , 0.03976382284
2022-03-09 , 10.0 , 54.0 , 0.636583067 , 0.034375485617999996
2022-03-09 , 11.0 , 47.0 , 0.626480598 , 0.029444588106
2022-03-09 , 12.0 , 51.0 , 0.576561826 , 0.029404653126
2022-03-09 , 13.0 , 49.0 , 0.533225098 , 0.026128029801999998
2022-03-09 , 14.0 , 48.0 , 0.528843446 , 0.025384485408
2022-03-09 , 15.0 , 276.0 , 0.475477621 , 0.131231823396
2022-03-09 , 16.0 , 372.0 , 0.508583968 , 0.18919323609600003
2022-03-09 , 17.0 , 328.0 , 0.548264556 , 0.179830774368
2022-03-09 , 18.0 , 322.0 , 0.660094196 , 0.21255033111199997
2022-03-09 , 19.0 , 298.0 , 0.766828058 , 0.228514761284
2022-03-09 , 20.0 , 311.0 , 0.827927194 , 0.257485357334
2022-03-09 , 21.0 , 326.0 , 0.778687207 , 0.25385202948200003
2022-03-09 , 22.0 , 44.0 , 0.769339944 , 0.033850957536
2022-03-09 , 23.0 , 43.0 , 0.671527075 , 0.028875664224999997
2022-03-09 , 24.0 , 83.0 , 0.618990163 , 0.051376183528999995

2022-03-10 , 1.0 , 312.0 , 0.485672667 , 0.15152987210399999
2022-03-10 , 2.0 , 294.0 , 0.423922597 , 0.124633243518
2022-03-10 , 3.0 , 267.0 , 0.436544304 , 0.11655732916799999
2022-03-10 , 4.0 , 198.0 , 0.436620853 , 0.086450928894
2022-03-10 , 5.0 , 47.0 , 0.436608563 , 0.020520602461
2022-03-10 , 6.0 , 117.0 , 0.443957773 , 0.051943059441
2022-03-10 , 7.0 , 74.0 , 0.525454976 , 0.038883668224
2022-03-10 , 8.0 , 53.0 , 0.539986761 , 0.028619298333
2022-03-10 , 9.0 , 51.0 , 0.582282202 , 0.029696392302
2022-03-10 , 10.0 , 50.0 , 0.539459757 , 0.02697298785
2022-03-10 , 11.0 , 45.0 , 0.582242109 , 0.026200894904999997
2022-03-10 , 12.0 , 54.0 , 0.530544142 , 0.028649383668
2022-03-10 , 13.0 , 49.0 , 0.533649765 , 0.026148838485000003
2022-03-10 , 14.0 , 69.0 , 0.514979078 , 0.035533556382
2022-03-10 , 15.0 , 133.0 , 0.421013022 , 0.055994731926
2022-03-10 , 16.0 , 2166.0 , 0.42176462 , 0.91354216692
2022-03-10 , 17.0 , 1257.0 , 0.424591836 , 0.533711937852
2022-03-10 , 18.0 , 105.0 , 0.503843684 , 0.05290358682
2022-03-10 , 19.0 , 452.0 , 0.612454691 , 0.27682952033200003
2022-03-10 , 20.0 , 285.0 , 0.642774563 , 0.183190750455
2022-03-10 , 21.0 , 237.0 , 0.627869058 , 0.14880496674600002
2022-03-10 , 22.0 , 180.0 , 0.604219843 , 0.10875957174
2022-03-10 , 23.0 , 146.0 , 0.438045934 , 0.063954706364
2022-03-10 , 24.0 , 152.0 , 0.434964345 , 0.06611458044

2022-03-11 , 1.0 , 163.0 , 0.354444588 , 0.057774467844
2022-03-11 , 2.0 , 693.0 , 0.334513233 , 0.231817670469
2022-03-11 , 3.0 , 243.0 , 0.321780635 , 0.07819269430499999
2022-03-11 , 4.0 , 550.0 , 0.281518796 , 0.15483533780000003
2022-03-11 , 5.0 , 299.0 , 0.223482972 , 0.066821408628
2022-03-11 , 6.0 , 292.0 , 0.244176429 , 0.071299517268
2022-03-11 , 7.0 , 355.0 , 0.354346503 , 0.125793008565
2022-03-11 , 8.0 , 157.0 , 0.384497683 , 0.060366136231
2022-03-11 , 9.0 , 102.0 , 0.414803902 , 0.042309998004
2022-03-11 , 10.0 , 44.0 , 0.40594476 , 0.01786156944
2022-03-11 , 11.0 , 54.0 , 0.462671712 , 0.024984272448000003
2022-03-11 , 12.0 , 238.0 , 0.432590109 , 0.102956445942
2022-03-11 , 13.0 , 65.0 , 0.437731755 , 0.028452564075000002
2022-03-11 , 14.0 , 234.0 , 0.429747141 , 0.100560830994
2022-03-11 , 15.0 , 535.0 , 0.365826036 , 0.19571692926
2022-03-11 , 16.0 , 407.0 , 0.365481495 , 0.148750968465
2022-03-11 , 17.0 , 135.0 , 0.369978844 , 0.049947143939999994
2022-03-11 , 18.0 , 38.0 , 0.401069033 , 0.015240623254000002
2022-03-11 , 19.0 , 125.0 , 0.485287208 , 0.060660901
2022-03-11 , 20.0 , 142.0 , 0.530123454 , 0.07527753046800001
2022-03-11 , 21.0 , 269.0 , 0.585854446 , 0.157594845974
2022-03-11 , 22.0 , 134.0 , 0.593088232 , 0.07947382308800001
2022-03-11 , 23.0 , 156.0 , 0.453332144 , 0.070719814464
2022-03-11 , 24.0 , 151.0 , 0.437232739 , 0.06602214358899999

2022-03-12 , 1.0 , 328.0 , 0.370601624 , 0.121557332672
2022-03-12 , 2.0 , 308.0 , 0.365897421 , 0.112696405668
2022-03-12 , 3.0 , 276.0 , 0.361132447 , 0.09967255537200001
2022-03-12 , 4.0 , 239.0 , 0.326976506 , 0.078147384934
2022-03-12 , 5.0 , 212.0 , 0.320344174 , 0.06791296488799999
2022-03-12 , 6.0 , 239.0 , 0.334892486 , 0.080039304154
2022-03-12 , 7.0 , 231.0 , 0.331858378 , 0.07665928531800001
2022-03-12 , 8.0 , 138.0 , 0.349824104 , 0.048275726352000004
2022-03-12 , 9.0 , 50.0 , 0.331648193 , 0.016582409649999998
2022-03-12 , 10.0 , 55.0 , 0.304256559 , 0.016734110745
2022-03-12 , 11.0 , 51.0 , 0.267409016 , 0.013637859816
2022-03-12 , 12.0 , 46.0 , 0.259328374 , 0.011929105204
2022-03-12 , 13.0 , 62.0 , 0.253139461 , 0.015694646582
2022-03-12 , 14.0 , 110.0 , 0.253064251 , 0.027837067610000002
2022-03-12 , 15.0 , 92.0 , 0.248691595 , 0.02287962674
2022-03-12 , 16.0 , 163.0 , 0.252129618 , 0.041097127734
2022-03-12 , 17.0 , 290.0 , 0.264920583 , 0.07682696906999999
2022-03-12 , 18.0 , 292.0 , 0.280619629 , 0.081940931668
2022-03-12 , 19.0 , 301.0 , 0.359574375 , 0.108231886875
2022-03-12 , 20.0 , 303.0 , 0.366050191 , 0.110913207873
2022-03-12 , 21.0 , 302.0 , 0.367551247 , 0.111000476594
2022-03-12 , 22.0 , 288.0 , 0.356077668 , 0.10255036838400002
2022-03-12 , 23.0 , 247.0 , 0.342482032 , 0.084593061904
2022-03-12 , 24.0 , 230.0 , 0.334917459 , 0.07703101557

Total (Wh): , 159827.0
